gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,1,0.352112676,1,1,0,0,1,1,1,1,1,0.634328358,0.238206785,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0.985915493,1,1,1,1,0,1,0,0,0,0.466666667,0.538074083,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.042253521,1,0,0,0,0,0,0,0,1,0.264179104,0.018162936,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.154929577,1,1,1,0,0,0,0,0,1,0.612437811,0.113362566,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.23943662,1,1,0,0,0,1,1,0,1,0.702487562,0.181854373,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.028169014,1,1,0,0,0,0,0,0,1,0.564179104,0.02234018,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0,1,1,1,1,1,0,0,1,1,1,0.88159204,0.883752596,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0.14084507,1,0,0,1,0,0,0,0,0,0.564179104,0.091933995,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.615920398,0.007079391,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.169014085,1,0,0,0,0,0,0,0,0,0.010447761,0.027792523,0,0,1,0,1,0,0,1,0,0,0
1,0,1,0,1,1,1,0,1,1,1,1,1,1,0.905472637,0.933648742,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0.577464789,1,1,1,0,0,0,0,0,0,0.376616915,0.273257558,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.225352113,1,0,0,0,0,0,0,0,0,0.014427861,0.037104777,0,0,1,1,0,0,0,1,0,0,0
1,1,0,0,0.084507042,1,0,0,1,0,0,0,0,1,0.328855721,0.046220863,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.943661972,1,1,1,1,1,1,1,1,0,0.998507463,0.919830372,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,0.774647887,1,1,0,0,0,0,0,0,0,0.058706468,0.159641126,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,0.521126761,1,0,0,0,0,0,0,0,0,0.02039801,0.084300715,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.967661692,0.97003808,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.661971831,1,1,0,0,0,0,0,0,0,0.067661692,0.133014078,0,0,1,0,1,0,0,1,0,0,0
1,1,1,0,0.718309859,1,1,1,1,1,0,1,1,1,0.9039801,0.649567274,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.478873239,1,0,0,0,0,0,0,0,0,0.013930348,0.079621509,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.929577465,1,1,0,1,1,1,1,1,1,0.925870647,0.871036234,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115920398,0.001280868,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.732394366,1,0,0,1,0,1,0,0,1,0.62039801,0.499573044,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,0.464788732,1,0,0,0,0,0,0,0,0,0.025373134,0.071209324,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.028169014,0,0,0,0,0,0,1,0,0,0.168656716,0.010402723,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.602487562,0.00692361,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.253521127,1,0,0,0,1,1,1,0,0,0.713432836,0.191968613,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0.830985915,1,1,1,1,1,1,1,1,1,0.973134328,0.797034387,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0.14084507,1,0,0,0,0,0,0,0,0,0.012935323,0.02358066,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.647887324,1,1,0,1,1,0,1,1,1,0.877114428,0.589562659,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.23943662,1,0,1,0,0,0,0,0,0,0.309950249,0.098776829,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.830985915,1,1,1,1,1,1,1,1,0,0.965174129,0.777711747,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.065174129,0.214112624,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0.535211268,1,0,0,0,0,0,0,0,0,0.01641791,0.089124163,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.816901408,1,0,1,0,1,0,0,0,1,0.626865672,0.533192938,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0.014084507,1,0,0,0,0,0,0,0,0,0.514427861,0.014435726,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.505970149,0.005804293,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.267605634,1,0,0,0,0,0,1,1,1,0.715920398,0.20283291,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.070422535,1,1,0,0,0,0,1,1,1,0.749253731,0.059727671,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.985915493,1,1,0,0,1,1,0,0,1,0.678109453,0.710039234,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,0.323943662,1,1,1,1,1,0,0,0,0,0.478109453,0.177780983,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0.929577465,1,1,0,0,0,0,1,1,1,0.760199005,0.699307639,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.622885572,0.007160166,0,1,0,1,0,0,0,0,0,1,1
1,0,1,1,0.661971831,1,1,0,0,0,0,0,1,1,0.634825871,0.462860605,0,1,0,0,1,0,0,0,0,1,1
1,0,1,0,0.507042254,1,1,0,1,0,1,0,1,0,0.535820896,0.304592661,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.14084507,0,0,0,1,1,0,0,0,0,0.163681592,0.042089776,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0.028169014,1,0,0,0,0,0,0,0,1,0.022885572,0.003732979,0,0,1,1,0,0,0,1,0,0,1
1,0,1,0,0.23943662,1,0,0,0,1,0,1,1,1,0.773134328,0.199249942,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0.690140845,1,0,0,0,0,0,0,0,1,0.264179104,0.255256174,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0.929577465,1,1,1,0,1,1,1,1,1,0.906965174,0.838079852,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.338028169,1,0,1,1,0,1,0,1,1,0.525373134,0.209889222,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0.014084507,1,1,0,0,1,0,0,0,1,0.6,0.015087699,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.112676056,1,0,0,0,0,0,0,0,0,0.014427861,0.018682206,0,0,1,1,0,0,0,1,0,0,0
1,0,0,1,0.126760563,0,0,1,1,0,1,0,0,0,0.218905473,0.045309255,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0.971830986,1,0,0,0,0,0,0,0,0,0.015920398,0.151113547,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0.112676056,1,0,1,0,1,1,0,1,1,0.497512438,0.064406877,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.042253521,1,0,0,0,0,0,0,0,1,0.018905473,0.005729287,0,0,1,1,0,0,0,1,0,0,0
1,0,0,0,0.014084507,1,0,1,0,0,0,0,0,0,0.325373134,0.012029772,1,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.600995025,0.0069063,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.253521127,0,0,0,0,0,0,0,0,1,0.068656716,0.051875144,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0.084507042,1,0,0,0,0,0,0,0,1,0.019900498,0.017989845,0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.245273632,0.002780983,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.256218905,0.002907916,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,0.112676056,1,0,0,0,0,0,0,0,0,0.019900498,0.017718671,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.028169014,0,0,1,0,0,1,0,0,0,0.15920398,0.013910685,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.112676056,0,0,1,0,1,1,1,1,0,0.400497512,0.060125779,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.056338028,1,0,1,0,1,0,0,0,0,0.373631841,0.032494807,1,0,0,1,0,0,0,1,0,0,0
1,0,1,1,0.774647887,1,0,0,0,0,0,1,1,0,0.702985075,0.57110547,0,1,0,0,1,0,1,0,0,0,0
1,0,0,1,0.23943662,1,1,1,0,0,0,0,0,0,0.392039801,0.112381722,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0.676056338,1,1,0,0,0,0,1,1,1,0.775621891,0.542285945,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.971830986,1,1,1,1,1,1,1,0,0,0.605970149,0.63670667,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,1,1,0,1,1,1,1,1,1,0.893532338,0.898661435,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0.070422535,1,0,0,0,1,0,0,0,0,0.558706468,0.047922917,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.225352113,1,1,0,0,0,0,1,1,1,0.761691542,0.178294484,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,0.394366197,0,0,0,0,0,0,1,1,1,0.275124378,0.151580891,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,0.070422535,1,1,0,1,1,0,1,1,1,0.866169154,0.060743134,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.873239437,1,1,0,0,1,0,1,1,0,0.839303483,0.724434572,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,0.211267606,1,1,0,0,0,0,0,0,1,0.553233831,0.146018925,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.816901408,1,0,0,0,1,0,0,1,1,0.428855721,0.418497577,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.028169014,1,0,0,0,1,0,1,0,0,0.391044776,0.016460882,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.098591549,0,0,0,1,0,0,0,0,1,0.109452736,0.024019155,1,0,0,1,0,0,0,0,0,1,0
1,1,1,0,0.084507042,1,1,0,0,0,0,0,1,1,0.659701493,0.072472883,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.943661972,1,0,0,0,0,0,0,0,0,0.013432836,0.16418763,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.943661972,1,1,1,0,1,1,1,1,0,0.930348259,0.864585737,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0.718309859,1,1,0,1,1,0,1,1,1,0.878109453,0.646555504,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,1,1,1,0,1,1,1,1,0.890049751,0.911723979,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,0.436619718,1,0,0,0,0,0,0,0,0,0.010447761,0.066282022,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.017910448,0.162110547,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.514427861,0.005902377,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0.577464789,1,0,1,0,0,1,0,1,0,0.452238806,0.316703208,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.338028169,1,1,0,0,0,0,0,0,0,0.064676617,0.077694438,0,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0.61971831,1,0,1,0,0,0,0,0,1,0.324875622,0.263068313,1,0,0,1,0,0,1,0,0,0,0
1,0,1,1,0.591549296,0,0,1,0,1,1,1,1,1,0.419402985,0.302532887,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0.507042254,1,1,1,0,1,0,1,1,0,0.606965174,0.333833372,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0.267605634,1,1,0,0,0,0,0,1,1,0.672139303,0.197172859,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.042253521,0,0,0,0,0,0,0,0,1,0.061691542,0.007823679,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.873239437,1,0,1,1,1,1,1,1,1,0.913930348,0.77162474,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.028169014,1,0,0,0,0,0,1,1,0,0.720895522,0.025253866,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,0.915492958,1,1,0,0,0,0,0,0,1,0.070149254,0.190808908,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0.38028169,1,1,0,1,1,0,1,1,1,0.870149254,0.341645511,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.098591549,1,1,0,0,0,0,0,1,0,0.666169154,0.078115624,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0.985915493,1,1,0,0,0,0,0,0,0,0.060696517,0.188760674,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059701493,0.000628895,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.068159204,0.212214401,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0,0.211267606,1,0,1,1,0,0,0,0,1,0.36119403,0.093041772,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.915492958,1,1,1,1,1,1,0,0,0,0.77960199,0.739147242,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0.14084507,1,1,0,0,0,0,0,0,1,0.57960199,0.094524579,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.704225352,1,1,1,1,1,1,1,0,1,0.625870647,0.473967228,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0.098591549,0,0,1,0,0,0,0,1,1,0.201492537,0.036002769,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0.183098592,1,0,0,0,0,0,1,1,1,0.74278607,0.152163628,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.042253521,1,1,0,1,0,1,0,1,1,0.748756219,0.039626125,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.971830986,1,1,1,1,1,0,1,1,0,0.66119403,0.689158781,1,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0.971830986,1,1,1,1,0,1,0,0,0,0.475124378,0.562277868,1,0,0,0,0,1,0,0,1,0,0
1,1,1,0,0.746478873,1,1,0,1,0,0,1,1,1,0.828358209,0.617851373,0,1,0,0,1,0,0,1,0,0,1
0,0,0,1,0.38028169,1,0,1,0,0,0,0,0,1,0.563681592,0.23652781,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.323943662,1,0,0,0,0,0,0,0,0,0.024875622,0.054033003,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,0.957746479,1,0,0,1,0,0,0,1,1,0.429850746,0.474544196,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.577464789,1,0,1,1,0,0,0,0,0,0.360696517,0.263368336,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.510945274,0.013022156,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.535211268,1,1,0,0,1,0,1,1,1,0.810945274,0.463558735,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.61971831,1,1,0,1,1,1,1,1,1,0.910447761,0.563333718,0,1,0,0,0,1,1,0,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.622885572,0.658741057,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.521126761,1,0,0,0,0,0,0,0,0,0.02039801,0.083573736,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,1,1,1,1,1,1,1,0,0,1,0.493034826,0.552255943,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.057711443,0.000605816,0,0,1,1,0,0,0,0,0,1,1
0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.015422886,0.161072006,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,0.76056338,1,1,0,0,0,0,0,0,0,0.074129353,0.164418417,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,0.704225352,0,0,0,0,1,1,1,1,1,0.377114428,0.332350565,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.873239437,1,0,1,1,1,1,1,1,1,0.681094527,0.610512347,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021393035,0.00018463,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.309859155,1,0,0,0,0,0,0,0,1,0.013930348,0.049936534,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.321393035,0.003663743,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.014084507,1,1,0,0,0,1,0,0,1,0.35920398,0.011337411,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0.718309859,1,1,1,1,1,0,1,1,0,0.894029851,0.671647819,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0.492957746,1,1,1,0,0,0,0,0,0,0.360199005,0.216328179,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.269651741,0.003063697,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.38028169,1,1,1,0,1,0,0,0,0,0.405472637,0.188743365,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.084507042,1,0,1,1,1,0,1,0,0,0.509452736,0.052879068,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.183098592,1,1,0,1,0,0,1,1,1,0.818905473,0.16117586,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,1,0,0,1,1,1,1,1,1,1,0.464676617,0.522409416,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.02238806,0.000196169,0,0,1,1,0,0,0,0,0,1,1
1,0,0,0,0.126760563,1,0,0,0,0,0,0,0,0,0.005970149,0.01666282,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.577464789,1,0,0,0,0,0,0,0,0,0.015422886,0.095903531,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.084507042,0,0,0,0,0,0,0,0,0,0.067661692,0.019749596,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.042253521,1,0,0,0,1,0,0,0,1,0.562686567,0.034975767,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.955721393,0.927734826,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,0.267605634,0,0,0,0,0,0,0,0,1,0.061691542,0.05354258,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.873239437,1,0,1,1,1,1,1,1,0,0.904975124,0.811325871,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.774647887,0,0,1,1,1,1,0,0,0,0.266666667,0.293249481,1,0,0,0,0,1,1,0,0,0,0
1,0,0,1,0.056338028,1,0,0,0,0,1,0,0,1,0.325870647,0.030925456,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,1,1,1,0,1,1,1,1,1,1,0.917412935,0.918959151,0,1,0,0,0,1,1,0,0,0,0
0,1,1,1,0.943661972,1,1,0,1,1,0,0,0,1,0.660696517,0.653681052,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.929577465,1,0,1,1,0,1,0,0,0,0.415920398,0.458717978,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0.098591549,1,0,0,0,0,0,0,0,0,0.262686567,0.04042811,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0.718309859,1,1,0,1,0,1,0,1,1,0.746268657,0.532298638,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,0.23943662,1,0,0,0,0,0,0,0,1,0.019900498,0.044213016,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.816901408,1,1,0,0,0,0,0,0,0,0.071641791,0.174849988,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.830985915,1,0,0,0,0,0,0,0,0,0.023383085,0.123955689,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.084507042,1,1,0,0,0,0,1,1,1,0.754726368,0.078756058,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.816901408,0,0,1,0,1,0,0,0,0,0.164676617,0.226344334,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.633802817,0,0,1,0,1,1,1,1,1,0.422885572,0.331710132,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.056338028,1,0,0,1,0,0,0,0,1,0.329353234,0.028098315,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0,0.816901408,0,0,1,0,1,1,1,1,1,0.455721393,0.446347796,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0.971830986,1,1,0,1,1,1,1,1,1,0.662189055,0.68067736,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.183098592,1,0,0,0,0,0,0,0,1,0.524875622,0.103300254,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.605633803,1,1,0,0,0,0,0,0,1,0.317412935,0.244668821,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.887323944,1,1,1,0,1,0,1,0,1,0.759701493,0.684271867,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,0.802816901,0,0,1,0,1,1,1,1,0,0.412935323,0.416057004,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0.633802817,1,1,0,0,0,1,1,1,0,0.815920398,0.546393953,0,1,0,0,1,0,0,0,1,0,0
0,1,1,0,0.802816901,1,1,0,1,0,0,1,1,1,0.802487562,0.66488576,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,1,1,1,0,1,0,0,1,1,1,0.790547264,0.790549273,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0.408450704,0,0,0,0,1,0,1,0,1,0.219402985,0.133181399,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.14084507,1,1,1,1,0,0,0,0,0,0.417910448,0.074330718,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0.464788732,0,0,0,1,1,0,1,1,1,0.378109453,0.201609739,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0.746478873,0,0,1,1,0,0,0,1,0,0.278109453,0.278461805,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.028169014,0,0,0,1,0,0,1,1,1,0.321890547,0.015756981,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.066169154,0.212370182,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,0.549295775,1,1,0,0,1,1,0,0,1,0.662686567,0.378981075,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.014084507,1,0,0,0,0,0,1,1,0,0.472139303,0.013333718,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.746478873,1,1,0,0,1,0,0,1,0,0.448756219,0.391218555,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.183098592,1,0,1,0,0,0,0,0,0,0.316915423,0.079702285,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.519900498,0.005965844,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.126760563,1,1,0,1,1,0,0,1,1,0.762189055,0.107852527,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.317412935,0.003617586,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014925373,0.000109624,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,0.774647887,1,1,1,1,0,1,0,0,1,0.461691542,0.420811216,1,0,0,0,1,0,1,0,0,0,0
1,0,1,0,0.943661972,1,0,1,1,0,1,1,1,1,0.610447761,0.634318024,1,0,0,0,0,1,1,0,0,0,0
1,0,1,1,0.183098592,1,0,0,0,0,0,0,0,1,0.012437811,0.029217632,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.943661972,1,0,1,0,0,1,1,1,1,0.808955224,0.767274406,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.76056338,1,1,0,0,0,0,0,0,1,0.554726368,0.465451189,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.211267606,0,0,1,0,0,0,1,0,1,0.205472637,0.074498038,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.112676056,1,0,0,0,0,0,0,1,1,0.609950249,0.080746596,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.183098592,1,0,1,1,0,0,1,0,1,0.469651741,0.10602354,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,0.802816901,1,1,0,0,1,0,1,1,1,0.800497512,0.668566813,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.732394366,0,0,1,1,0,0,0,1,1,0.279104478,0.291720517,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.971830986,1,1,1,1,1,0,1,0,1,0.806965174,0.799180706,0,1,0,0,0,1,0,1,0,0,0
1,1,1,1,0.183098592,1,1,0,0,0,0,1,1,1,0.771641791,0.15318486,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.295774648,1,0,1,0,1,1,1,0,1,0.490049751,0.176003923,1,0,0,0,1,0,1,0,0,0,1
1,0,1,0,0.126760563,1,1,1,0,0,0,0,0,1,0.5960199,0.086123933,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.394366197,1,1,0,0,0,0,0,0,0,0.078109453,0.077746365,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.510945274,0.005861989,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.676056338,1,1,1,0,1,1,1,1,0,0.657711443,0.466253173,1,0,0,0,1,0,0,0,1,0,1
1,1,1,0,0.943661972,1,1,0,1,0,0,1,1,1,0.815422886,0.78846642,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.595024876,0.006837064,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.408450704,0,0,0,0,0,1,0,1,1,0.219900498,0.134808447,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,1,1,1,1,1,1,1,0,0,0.606467662,0.621174706,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.126760563,1,0,0,0,0,0,0,0,1,0.026368159,0.026332795,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.084507042,1,1,0,0,0,0,0,0,0,0.550746269,0.057835218,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.112676056,1,1,0,0,0,0,0,0,1,0.562189055,0.079367644,0,1,0,1,0,0,0,0,1,0,1
